transaction_id,business_id,business_name,date,time,datetime,amount,client_id,client_name,vendor_id,vendor_name,weekday,month,year,hour
TXN004773,NEG003,Bazar de Lucía,2025-04-13,16:47:18,2025-04-13 16:47:39,20.39,CLI204,Sandra Pinto,VEN101,Lucía Mendoza,Sunday,4,2025,16
TXN004774,NEG003,Bazar de Lucía,2025-04-13,17:20:50,2025-04-13 17:20:10,32.0,CLI204,Sandra Pinto,VEN102,Byron Chica,Sunday,4,2025,17
TXN004775,NEG003,Bazar de Lucía,2025-04-13,17:59:44,2025-04-13 17:59:42,12.99,CLI203,Ricardo Mejía,VEN101,Lucía Mendoza,Sunday,4,2025,17
TXN004776,NEG003,Bazar de Lucía,2025-04-13,17:53:10,2025-04-13 17:53:26,43.15,CLI206,Lorena Aguirre,VEN103,Karen Soto,Sunday,4,2025,17
TXN004777,NEG003,Bazar de Lucía,2025-04-13,18:35:26,2025-04-13 18:35:23,7.92,CLI202,Natalia Cruz,VEN101,Lucía Mendoza,Sunday,4,2025,18
TXN004778,NEG003,Bazar de Lucía,2025-04-13,17:37:26,2025-04-13 17:37:00,22.82,CLI206,Lorena Aguirre,VEN101,Lucía Mendoza,Sunday,4,2025,17
TXN004779,NEG003,Bazar de Lucía,2025-04-13,18:26:56,2025-04-13 18:26:53,50.02,CLI207,César Muñoz,VEN101,Lucía Mendoza,Sunday,4,2025,18
TXN004780,NEG003,Bazar de Lucía,2025-04-13,13:28:21,2025-04-13 13:28:11,13.56,CLI205,Héctor Zambrano,VEN103,Karen Soto,Sunday,4,2025,13
TXN004781,NEG003,Bazar de Lucía,2025-04-13,14:29:30,2025-04-13 14:29:31,16.96,CLI204,Sandra Pinto,VEN101,Lucía Mendoza,Sunday,4,2025,14
TXN004782,NEG003,Bazar de Lucía,2025-04-13,17:57:44,2025-04-13 17:57:44,34.5,CLI201,Tomás Flores,VEN101,Lucía Mendoza,Sunday,4,2025,17
TXN004783,NEG003,Bazar de Lucía,2025-04-14,15:20:27,2025-04-14 15:20:05,31.32,CLI204,Sandra Pinto,VEN102,Byron Chica,Monday,4,2025,15
TXN004784,NEG003,Bazar de Lucía,2025-04-14,11:57:58,2025-04-14 11:57:09,38.82,CLI204,Sandra Pinto,VEN101,Lucía Mendoza,Monday,4,2025,11
TXN004785,NEG003,Bazar de Lucía,2025-04-14,17:19:08,2025-04-14 17:19:32,13.53,CLI204,Sandra Pinto,VEN102,Byron Chica,Monday,4,2025,17
TXN004786,NEG003,Bazar de Lucía,2025-04-15,11:57:48,2025-04-15 11:57:24,27.06,CLI206,Lorena Aguirre,VEN101,Lucía Mendoza,Tuesday,4,2025,11
TXN004787,NEG003,Bazar de Lucía,2025-04-15,13:07:31,2025-04-15 13:07:04,29.07,CLI201,Tomás Flores,VEN101,Lucía Mendoza,Tuesday,4,2025,13
TXN004788,NEG003,Bazar de Lucía,2025-04-15,19:33:45,2025-04-15 19:33:25,56.78,CLI201,Tomás Flores,VEN101,Lucía Mendoza,Tuesday,4,2025,19
TXN004789,NEG003,Bazar de Lucía,2025-04-16,09:50:25,2025-04-16 09:50:24,16.07,CLI206,Lorena Aguirre,VEN103,Karen Soto,Wednesday,4,2025,9
TXN004790,NEG003,Bazar de Lucía,2025-04-16,13:30:04,2025-04-16 13:30:09,58.32,CLI205,Héctor Zambrano,VEN101,Lucía Mendoza,Wednesday,4,2025,13
TXN004791,NEG003,Bazar de Lucía,2025-04-16,16:37:48,2025-04-16 16:37:48,33.8,CLI208,Diana Salazar,VEN102,Byron Chica,Wednesday,4,2025,16
TXN004792,NEG003,Bazar de Lucía,2025-04-17,11:35:43,2025-04-17 11:35:17,42.66,CLI202,Natalia Cruz,VEN101,Lucía Mendoza,Thursday,4,2025,11
TXN004793,NEG003,Bazar de Lucía,2025-04-17,10:53:05,2025-04-17 10:53:39,26.94,CLI201,Tomás Flores,VEN101,Lucía Mendoza,Thursday,4,2025,10
TXN004794,NEG003,Bazar de Lucía,2025-04-17,17:43:59,2025-04-17 17:43:44,19.39,CLI201,Tomás Flores,VEN101,Lucía Mendoza,Thursday,4,2025,17
TXN004795,NEG003,Bazar de Lucía,2025-04-17,10:30:25,2025-04-17 10:30:31,5.06,CLI204,Sandra Pinto,VEN101,Lucía Mendoza,Thursday,4,2025,10
TXN004796,NEG003,Bazar de Lucía,2025-04-18,10:23:46,2025-04-18 10:23:03,14.38,CLI204,Sandra Pinto,VEN101,Lucía Mendoza,Friday,4,2025,10
TXN004797,NEG003,Bazar de Lucía,2025-04-18,16:52:35,2025-04-18 16:52:37,20.69,CLI202,Natalia Cruz,VEN101,Lucía Mendoza,Friday,4,2025,16
TXN004798,NEG003,Bazar de Lucía,2025-04-18,14:46:41,2025-04-18 14:46:58,29.34,CLI203,Ricardo Mejía,VEN101,Lucía Mendoza,Friday,4,2025,14
TXN004799,NEG003,Bazar de Lucía,2025-04-18,13:26:05,2025-04-18 13:26:02,9.58,CLI201,Tomás Flores,VEN103,Karen Soto,Friday,4,2025,13
TXN004800,NEG003,Bazar de Lucía,2025-04-18,18:59:06,2025-04-18 18:59:31,5.03,CLI205,Héctor Zambrano,VEN101,Lucía Mendoza,Friday,4,2025,18
TXN004801,NEG003,Bazar de Lucía,2025-04-18,17:47:03,2025-04-18 17:47:09,24.92,CLI206,Lorena Aguirre,VEN101,Lucía Mendoza,Friday,4,2025,17
TXN004802,NEG003,Bazar de Lucía,2025-04-19,13:36:14,2025-04-19 13:36:45,31.05,CLI206,Lorena Aguirre,VEN103,Karen Soto,Saturday,4,2025,13
TXN004803,NEG003,Bazar de Lucía,2025-04-19,19:39:11,2025-04-19 19:39:39,14.66,CLI201,Tomás Flores,VEN103,Karen Soto,Saturday,4,2025,19
TXN004804,NEG003,Bazar de Lucía,2025-04-19,16:23:41,2025-04-19 16:23:29,54.75,CLI207,César Muñoz,VEN101,Lucía Mendoza,Saturday,4,2025,16
TXN004805,NEG003,Bazar de Lucía,2025-04-19,19:44:14,2025-04-19 19:44:55,40.97,CLI207,César Muñoz,VEN101,Lucía Mendoza,Saturday,4,2025,19
TXN004806,NEG003,Bazar de Lucía,2025-04-19,18:27:47,2025-04-19 18:27:19,22.67,CLI208,Diana Salazar,VEN103,Karen Soto,Saturday,4,2025,18
TXN004807,NEG003,Bazar de Lucía,2025-04-19,13:53:43,2025-04-19 13:53:43,46.8,CLI203,Ricardo Mejía,VEN101,Lucía Mendoza,Saturday,4,2025,13
TXN004808,NEG003,Bazar de Lucía,2025-04-19,18:48:18,2025-04-19 18:48:05,45.81,CLI205,Héctor Zambrano,VEN101,Lucía Mendoza,Saturday,4,2025,18
TXN004809,NEG003,Bazar de Lucía,2025-04-19,15:18:18,2025-04-19 15:18:02,11.22,CLI207,César Muñoz,VEN101,Lucía Mendoza,Saturday,4,2025,15
TXN004810,NEG003,Bazar de Lucía,2025-04-19,19:54:15,2025-04-19 19:54:29,25.15,CLI208,Diana Salazar,VEN103,Karen Soto,Saturday,4,2025,19
TXN004811,NEG003,Bazar de Lucía,2025-04-19,18:49:48,2025-04-19 18:49:25,17.64,CLI203,Ricardo Mejía,VEN101,Lucía Mendoza,Saturday,4,2025,18
TXN004812,NEG003,Bazar de Lucía,2025-04-20,19:38:57,2025-04-20 19:38:24,29.6,CLI204,Sandra Pinto,VEN101,Lucía Mendoza,Sunday,4,2025,19
TXN004813,NEG003,Bazar de Lucía,2025-04-20,09:53:51,2025-04-20 09:53:50,34.16,CLI203,Ricardo Mejía,VEN102,Byron Chica,Sunday,4,2025,9
TXN004814,NEG003,Bazar de Lucía,2025-04-20,16:19:19,2025-04-20 16:19:39,37.93,CLI201,Tomás Flores,VEN101,Lucía Mendoza,Sunday,4,2025,16
TXN004815,NEG003,Bazar de Lucía,2025-04-20,15:33:02,2025-04-20 15:33:32,33.0,CLI202,Natalia Cruz,VEN101,Lucía Mendoza,Sunday,4,2025,15
TXN004816,NEG003,Bazar de Lucía,2025-04-20,09:13:10,2025-04-20 09:13:18,57.58,CLI207,César Muñoz,VEN101,Lucía Mendoza,Sunday,4,2025,9
TXN004817,NEG003,Bazar de Lucía,2025-04-20,09:43:36,2025-04-20 09:43:39,24.55,CLI202,Natalia Cruz,VEN101,Lucía Mendoza,Sunday,4,2025,9
TXN004818,NEG003,Bazar de Lucía,2025-04-20,18:35:15,2025-04-20 18:35:20,29.02,CLI202,Natalia Cruz,VEN101,Lucía Mendoza,Sunday,4,2025,18
TXN004819,NEG003,Bazar de Lucía,2025-04-20,11:28:05,2025-04-20 11:28:44,45.52,CLI201,Tomás Flores,VEN103,Karen Soto,Sunday,4,2025,11
TXN004820,NEG003,Bazar de Lucía,2025-04-20,09:58:04,2025-04-20 09:58:34,43.56,CLI203,Ricardo Mejía,VEN101,Lucía Mendoza,Sunday,4,2025,9
TXN004821,NEG003,Bazar de Lucía,2025-04-20,13:26:42,2025-04-20 13:26:46,42.26,CLI208,Diana Salazar,VEN101,Lucía Mendoza,Sunday,4,2025,13
TXN004822,NEG003,Bazar de Lucía,2025-04-20,14:38:52,2025-04-20 14:38:36,17.23,CLI202,Natalia Cruz,VEN101,Lucía Mendoza,Sunday,4,2025,14
TXN004823,NEG003,Bazar de Lucía,2025-04-20,15:07:29,2025-04-20 15:07:46,32.5,CLI202,Natalia Cruz,VEN102,Byron Chica,Sunday,4,2025,15
TXN004824,NEG003,Bazar de Lucía,2025-04-20,12:41:56,2025-04-20 12:41:48,20.12,CLI209,Roberto Naranjo,VEN101,Lucía Mendoza,Sunday,4,2025,12
TXN004825,NEG003,Bazar de Lucía,2025-04-20,09:56:09,2025-04-20 09:56:22,13.59,CLI205,Héctor Zambrano,VEN101,Lucía Mendoza,Sunday,4,2025,9
TXN004826,NEG003,Bazar de Lucía,2025-04-21,16:42:18,2025-04-21 16:42:34,56.28,CLI201,Tomás Flores,VEN102,Byron Chica,Monday,4,2025,16
TXN004827,NEG003,Bazar de Lucía,2025-04-21,11:52:58,2025-04-21 11:52:50,36.59,CLI208,Diana Salazar,VEN103,Karen Soto,Monday,4,2025,11
TXN004828,NEG003,Bazar de Lucía,2025-04-21,17:55:54,2025-04-21 17:55:48,10.61,CLI205,Héctor Zambrano,VEN103,Karen Soto,Monday,4,2025,17
TXN004829,NEG003,Bazar de Lucía,2025-04-22,16:43:19,2025-04-22 16:43:24,19.05,CLI206,Lorena Aguirre,VEN101,Lucía Mendoza,Tuesday,4,2025,16
TXN004830,NEG003,Bazar de Lucía,2025-04-22,09:18:06,2025-04-22 09:18:30,14.6,CLI202,Natalia Cruz,VEN101,Lucía Mendoza,Tuesday,4,2025,9
TXN004831,NEG003,Bazar de Lucía,2025-04-22,17:58:11,2025-04-22 17:58:05,18.86,CLI204,Sandra Pinto,VEN102,Byron Chica,Tuesday,4,2025,17
TXN004832,NEG003,Bazar de Lucía,2025-04-23,10:29:17,2025-04-23 10:29:22,15.07,CLI203,Ricardo Mejía,VEN101,Lucía Mendoza,Wednesday,4,2025,10
TXN004833,NEG003,Bazar de Lucía,2025-04-23,11:39:53,2025-04-23 11:39:27,50.77,CLI202,Natalia Cruz,VEN101,Lucía Mendoza,Wednesday,4,2025,11
TXN004834,NEG003,Bazar de Lucía,2025-04-24,17:33:33,2025-04-24 17:33:29,40.7,CLI204,Sandra Pinto,VEN103,Karen Soto,Thursday,4,2025,17
TXN004835,NEG003,Bazar de Lucía,2025-04-24,16:21:28,2025-04-24 16:21:48,21.13,CLI203,Ricardo Mejía,VEN101,Lucía Mendoza,Thursday,4,2025,16
TXN004836,NEG003,Bazar de Lucía,2025-04-24,13:04:59,2025-04-24 13:04:08,17.96,CLI201,Tomás Flores,VEN103,Karen Soto,Thursday,4,2025,13
TXN004837,NEG003,Bazar de Lucía,2025-04-24,18:44:00,2025-04-24 18:44:44,59.1,CLI203,Ricardo Mejía,VEN103,Karen Soto,Thursday,4,2025,18
TXN004838,NEG003,Bazar de Lucía,2025-04-25,18:27:04,2025-04-25 18:27:44,15.01,CLI204,Sandra Pinto,VEN101,Lucía Mendoza,Friday,4,2025,18
TXN004839,NEG003,Bazar de Lucía,2025-04-25,18:13:01,2025-04-25 18:13:07,18.81,CLI208,Diana Salazar,VEN101,Lucía Mendoza,Friday,4,2025,18
TXN004840,NEG003,Bazar de Lucía,2025-04-25,11:53:18,2025-04-25 11:53:30,20.33,CLI210,Verónica Tapia,VEN101,Lucía Mendoza,Friday,4,2025,11
TXN004841,NEG003,Bazar de Lucía,2025-04-25,18:15:07,2025-04-25 18:15:58,28.21,CLI207,César Muñoz,VEN101,Lucía Mendoza,Friday,4,2025,18
TXN004842,NEG003,Bazar de Lucía,2025-04-26,14:26:44,2025-04-26 14:26:58,35.49,CLI203,Ricardo Mejía,VEN101,Lucía Mendoza,Saturday,4,2025,14
TXN004843,NEG003,Bazar de Lucía,2025-04-26,12:55:01,2025-04-26 12:55:42,54.29,CLI209,Roberto Naranjo,VEN102,Byron Chica,Saturday,4,2025,12
TXN004844,NEG003,Bazar de Lucía,2025-04-26,15:21:14,2025-04-26 15:21:06,38.73,CLI204,Sandra Pinto,VEN102,Byron Chica,Saturday,4,2025,15
TXN004845,NEG003,Bazar de Lucía,2025-04-26,15:02:19,2025-04-26 15:02:15,12.22,CLI201,Tomás Flores,VEN101,Lucía Mendoza,Saturday,4,2025,15
TXN004846,NEG003,Bazar de Lucía,2025-04-26,12:03:51,2025-04-26 12:03:56,16.72,CLI203,Ricardo Mejía,VEN101,Lucía Mendoza,Saturday,4,2025,12
TXN004847,NEG003,Bazar de Lucía,2025-04-26,19:45:40,2025-04-26 19:45:41,46.28,CLI204,Sandra Pinto,VEN101,Lucía Mendoza,Saturday,4,2025,19
TXN004848,NEG003,Bazar de Lucía,2025-04-26,11:18:12,2025-04-26 11:18:55,21.4,CLI208,Diana Salazar,VEN101,Lucía Mendoza,Saturday,4,2025,11
TXN004849,NEG003,Bazar de Lucía,2025-04-26,10:51:34,2025-04-26 10:51:44,49.36,CLI201,Tomás Flores,VEN101,Lucía Mendoza,Saturday,4,2025,10
TXN004850,NEG003,Bazar de Lucía,2025-04-26,09:31:34,2025-04-26 09:31:48,34.95,CLI202,Natalia Cruz,VEN103,Karen Soto,Saturday,4,2025,9
TXN004851,NEG003,Bazar de Lucía,2025-04-26,09:57:19,2025-04-26 09:57:22,26.73,CLI201,Tomás Flores,VEN101,Lucía Mendoza,Saturday,4,2025,9
TXN004852,NEG003,Bazar de Lucía,2025-04-26,18:55:22,2025-04-26 18:55:27,33.09,CLI204,Sandra Pinto,VEN101,Lucía Mendoza,Saturday,4,2025,18
TXN004853,NEG003,Bazar de Lucía,2025-04-26,14:45:10,2025-04-26 14:45:40,50.84,CLI201,Tomás Flores,VEN103,Karen Soto,Saturday,4,2025,14
TXN004854,NEG003,Bazar de Lucía,2025-04-26,17:43:10,2025-04-26 17:43:58,33.72,CLI203,Ricardo Mejía,VEN101,Lucía Mendoza,Saturday,4,2025,17
